dmel_cre_id	species	alignment_status	target_chrom	target_start0	target_end0	lifted_length	best_peak_id	best_overlap_bp	best_overlap_fraction_lifted	best_overlap_fraction_peak	positional_peak	same_fbgn_peak_anywhere	same_fbgn_peak_local	local_same_fbgn_peak_id	local_same_fbgn	best_local_same_fbgn_distance_bp	shared_fbgn_with_best_peak	dmel_target_fbgn	gene_support_at_best_peak	class
DMEL_CRE_00004	dvir	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	zdav	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	zind	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	ztub	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_affinis	mapped	contig_14	27113336	27113895	559	d_affinis_PEAK_00370	485	0.867621	0.782258	yes	yes	yes	d_affinis_PEAK_00018	FBgn0025390	16765.0	NA	FBgn0025390	discordant_fbgn	present
DMEL_CRE_00004	d_arizonae	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_bipectinata	mapped	NW_025063870.1	5709210	5709978	768	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0025390	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00004	d_buzzatii	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_ezoana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_hydei	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_littoralis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_lutescens	mapped	contig_135	587897	588576	679	d_lutescens_PEAK_00199	646	0.951399	0.993846	yes	yes	yes	d_lutescens_PEAK_00319	FBgn0025390	11808.0	NA	FBgn0025390	discordant_fbgn	present
DMEL_CRE_00004	d_mercatorum	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_mojavensis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_novamexicana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_repleta	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0025390	NA	uncertain
DMEL_CRE_00004	d_serrata	mapped	contig_251	152189	152821	632	NA	0	0.000000	0.000000	no	yes	yes	d_serrata_PEAK_00064	FBgn0025390	0.0	NA	FBgn0025390	no_peak_at_locus	turnover_candidate
DMEL_CRE_00004	d_simulans	mapped	NC_052525.2	1448044	1448676	632	d_simulans_PEAK_00327	550	0.870253	1.000000	yes	yes	yes	d_simulans_PEAK_00155	FBgn0025390	0.0	FBgn0025390	FBgn0025390	shared_fbgn	present
DMEL_CRE_00005	dazt	mapped	VCKU01000012.1	6918250	6918870	620	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dbif	mapped	CM019041.1	4292567	4293111	544	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dbir	mapped	contig_43	5663685	5664226	541	NA	0	0.000000	0.000000	no	yes	yes	dbir_PEAK_00374	FBgn0025378	15801.0	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	turnover_candidate
DMEL_CRE_00005	dbun	mapped	contig_83	4291925	4292397	472	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dequ	mapped	JAECWI010000002.1	8660425	8660824	399	NA	0	0.000000	0.000000	no	yes	yes	dequ_PEAK_00454	FBgn0023130	711.0	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	turnover_candidate
DMEL_CRE_00005	dfor	mapped	contig_688	2082289	2082661	372	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dfun	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	dimm	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dimm_PEAK_00282	FBgn0025378	616.0	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	dkik	mapped	NW_024571405.1	7460113	7460676	563	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dmir	mapped	NC_046674.1	28277298	28277869	571	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dnas	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	dobs	mapped	NW_024542877.1	468254	468792	538	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dper	mapped	NW_020825317.1	4984798	4985369	571	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dpha	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	dpse	mapped	JAJJHU010007369.1	416264	416758	494	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	druf	mapped	JAECXS010000123.1	15275782	15276240	458	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dsub	mapped	NC_048530.1	2156400	2156888	488	NA	0	0.000000	0.000000	no	yes	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dsul	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dsul_PEAK_00029	FBgn0023130	2247.0	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	dsuz	mapped	NW_023496845.1	6551102	6551614	512	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dtei	mapped	NC_053034.1	1544077	1544744	667	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	dtro	mapped	JAECWH010000837.1	4059760	4060274	514	NA	0	0.000000	0.000000	no	yes	yes	dtro_PEAK_00394	FBgn0025378	13855.0	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	turnover_candidate
DMEL_CRE_00005	dvir	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dvir_PEAK_00426	FBgn0025378	8107.0	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	zdav	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	zind	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	ztub	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	d_affinis	mapped	contig_14	27035772	27036356	584	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	d_arizonae	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	d_bipectinata	mapped	NW_025063870.1	5789147	5789653	506	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	d_buzzatii	mapped	contig_596	175175	175625	450	NA	0	0.000000	0.000000	no	yes	yes	d_buzzatii_PEAK_00356	FBgn0023130	1120.0	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	turnover_candidate
DMEL_CRE_00005	d_ezoana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	d_hydei	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	d_littoralis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	d_lutescens	mapped	contig_135	522581	523175	594	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	d_mercatorum	mapped	contig_44	126425	126792	367	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	d_mojavensis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_mojavensis_PEAK_00104	FBgn0023130	1826.0	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	d_novamexicana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_novamexicana_PEAK_00095	FBgn0025378	8942.0	NA	FBgn0023130|FBgn0025378	NA	uncertain
DMEL_CRE_00005	d_repleta	mapped	JAEIGN010000477.1	140423	140861	438	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	d_serrata	mapped	contig_251	230990	231894	904	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023130|FBgn0025378	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00005	d_simulans	mapped	NC_052525.2	1513483	1515282	1799	d_simulans_PEAK_00311	560	0.311284	1.000000	no	yes	yes	d_simulans_PEAK_00311	FBgn0025378	4509.0	FBgn0023130|FBgn0025378	FBgn0023130|FBgn0025378	shared_fbgn	turnover_candidate
DMEL_CRE_00006	dazt	mapped	VCKU01000024.1	655735	656613	878	NA	0	0.000000	0.000000	no	yes	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	dbif	mapped	CM019041.1	8691361	8692140	779	NA	0	0.000000	0.000000	no	yes	yes	dbif_PEAK_00444	FBgn0023521	13541.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00006	dbir	mapped	contig_43	5030254	5031282	1028	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	dbun	mapped	contig_17	3491721	3492827	1106	dbun_PEAK_00057	910	0.822785	1.000000	yes	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	discordant_fbgn	present
DMEL_CRE_00006	dequ	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dequ_PEAK_00401	FBgn0023521	1120.0	NA	FBgn0023521|FBgn0264562	NA	uncertain
DMEL_CRE_00006	dfor	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	NA	uncertain
DMEL_CRE_00006	dfun	mapped	OY282424.1	27659097	27659709	612	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	dimm	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	NA	uncertain
DMEL_CRE_00006	dkik	mapped	NW_024571405.1	20143249	20144185	936	dkik_PEAK_00125	605	0.646368	0.916667	yes	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	discordant_fbgn	present
DMEL_CRE_00006	dmir	mapped	NC_046673.1	4099987	4100548	561	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	dnas	mapped	CM042376.1	17756	18389	633	NA	0	0.000000	0.000000	no	yes	yes	dnas_PEAK_00435	FBgn0023521	4087.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00006	dobs	mapped	NW_024542767.1	219436	220213	777	NA	0	0.000000	0.000000	no	yes	yes	dobs_PEAK_00199	FBgn0023521	14733.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00006	dper	mapped	NW_020825350.1	350621	351207	586	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	dpha	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	NA	uncertain
DMEL_CRE_00006	dpse	mapped	JAJJHU010013088.1	165525	166118	593	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	druf	mapped	JAECXS010000123.1	11587168	11588329	1161	druf_PEAK_00361	539	0.464255	0.855556	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	discordant_fbgn	no_detected_CRE
DMEL_CRE_00006	dsub	mapped	NC_048530.1	18843333	18844050	717	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	dsul	mapped	JAJJHZ010000086.1	7186	7794	608	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	dsuz	mapped	NW_023496845.1	6813251	6814151	900	dsuz_PEAK_00319	650	0.722222	1.000000	yes	yes	yes	dsuz_PEAK_00301	FBgn0023521	912.0	FBgn0023521	FBgn0023521|FBgn0264562	shared_fbgn	present
DMEL_CRE_00006	dtei	mapped	NC_053034.1	6632351	6633096	745	dtei_PEAK_00092	710	0.953020	1.000000	yes	yes	yes	dtei_PEAK_00092	FBgn0023521	6746.0	FBgn0023521	FBgn0023521|FBgn0264562	shared_fbgn	present
DMEL_CRE_00006	dtro	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	NA	uncertain
DMEL_CRE_00006	dvir	mapped	NW_022587575.1	14650488	14651559	1071	dvir_PEAK_00174	690	0.644258	1.000000	yes	yes	yes	dvir_PEAK_00184	FBgn0023521	5303.0	NA	FBgn0023521|FBgn0264562	discordant_fbgn	present
DMEL_CRE_00006	zdav	mapped	JAEIGL010000001.1	17435255	17435744	489	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	zind	mapped	JAEIHA010000158.1	13726888	13727498	610	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	ztub	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	NA	uncertain
DMEL_CRE_00006	d_affinis	mapped	contig_56	765353	766174	821	NA	0	0.000000	0.000000	no	yes	yes	d_affinis_PEAK_00250	FBgn0023521	12079.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00006	d_arizonae	mapped	NW_017127687.1	14520191	14520778	587	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	d_bipectinata	mapped	NW_025063870.1	6187987	6188593	606	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	d_buzzatii	mapped	contig_568	644306	644891	585	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	d_ezoana	mapped	contig_103	2337783	2338774	991	NA	0	0.000000	0.000000	no	yes	yes	d_ezoana_PEAK_00253	FBgn0023521	3965.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00006	d_hydei	mapped	NW_022045717.1	394396	394959	563	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	d_littoralis	mapped	JAEIGF010000591.1	24962147	24963257	1110	d_littoralis_PEAK_00277	650	0.585586	1.000000	yes	yes	yes	d_littoralis_PEAK_00482	FBgn0023521	3893.0	NA	FBgn0023521|FBgn0264562	discordant_fbgn	present
DMEL_CRE_00006	d_lutescens	mapped	contig_314	1047407	1048408	1001	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	d_mercatorum	mapped	contig_3	1065205	1066207	1002	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	d_mojavensis	mapped	NW_025318667.1	15350091	15350681	590	NA	0	0.000000	0.000000	no	yes	yes	d_mojavensis_PEAK_00305	FBgn0023521	6787.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00006	d_novamexicana	mapped	NW_020824887.1	374528	375134	606	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	d_repleta	mapped	JAEIGN010000541.1	1284811	1285817	1006	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00006	d_serrata	mapped	contig_276	2205512	2206542	1030	d_serrata_PEAK_00161	598	0.580583	0.906061	yes	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	discordant_fbgn	present
DMEL_CRE_00006	d_simulans	mapped	NC_052525.2	1738839	1739522	683	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dazt	mapped	VCKU01000024.1	628250	628839	589	NA	0	0.000000	0.000000	no	yes	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dbif	mapped	CM019041.1	8724766	8725393	627	NA	0	0.000000	0.000000	no	yes	yes	dbif_PEAK_00444	FBgn0023521	13541.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	dbir	mapped	contig_43	5056461	5057579	1118	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dbun	mapped	contig_17	3456619	3458922	2303	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dequ	mapped	JAECWI010000238.1	969445	969895	450	NA	0	0.000000	0.000000	no	yes	yes	dequ_PEAK_00401	FBgn0023521	1120.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	dfor	mapped	contig_658	1178783	1179261	478	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dfun	mapped	OY282424.1	27691574	27692121	547	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dimm	mapped	JAECXZ010000896.1	7305888	7306378	490	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dkik	mapped	NW_024571405.1	20168526	20169999	1473	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dmir	mapped	NC_046673.1	4130497	4131051	554	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dnas	mapped	CM042376.1	51884	52375	491	NA	0	0.000000	0.000000	no	yes	yes	dnas_PEAK_00435	FBgn0023521	4087.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	dobs	mapped	NW_024542767.1	187104	187685	581	NA	0	0.000000	0.000000	no	yes	yes	dobs_PEAK_00199	FBgn0023521	14733.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	dper	mapped	NW_020825350.1	320481	321015	534	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dpha	mapped	OX596006.1	20581202	20581697	495	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dpse	mapped	JAJJHU010013088.1	144429	145019	590	dpse_PEAK_00101	590	1.000000	0.855072	yes	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	discordant_fbgn	present
DMEL_CRE_00007	druf	mapped	JAECXS010000123.1	11620612	11621778	1166	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dsub	mapped	NC_048530.1	18819224	18819831	607	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dsul	mapped	JAJJHZ010000538.1	206786	207266	480	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dsuz	mapped	NW_023496845.1	6841508	6842117	609	NA	0	0.000000	0.000000	no	yes	yes	dsuz_PEAK_00301	FBgn0023521	912.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	dtei	mapped	NC_053034.1	6612473	6613123	650	NA	0	0.000000	0.000000	no	yes	yes	dtei_PEAK_00092	FBgn0023521	6746.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	dtro	mapped	JAECWH010000150.1	1124736	1125234	498	NA	0	0.000000	0.000000	no	yes	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	dvir	mapped	NW_022587575.1	14621506	14622019	513	NA	0	0.000000	0.000000	no	yes	yes	dvir_PEAK_00184	FBgn0023521	5303.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	zdav	mapped	JAEIGL010000001.1	17406293	17406683	390	zdav_PEAK_00049	390	1.000000	0.493671	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	discordant_fbgn	no_detected_CRE
DMEL_CRE_00007	zind	mapped	JAEIHA010000158.1	13697573	13698110	537	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	ztub	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	NA	uncertain
DMEL_CRE_00007	d_affinis	mapped	contig_56	738126	738962	836	d_affinis_PEAK_00196	594	0.710526	0.886567	yes	yes	yes	d_affinis_PEAK_00250	FBgn0023521	12079.0	NA	FBgn0023521|FBgn0264562	discordant_fbgn	present
DMEL_CRE_00007	d_arizonae	mapped	NW_017127687.1	14488212	14488701	489	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	d_bipectinata	mapped	NW_025063870.1	6209643	6210239	596	d_bipectinata_PEAK_00170	596	1.000000	0.916923	yes	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	discordant_fbgn	present
DMEL_CRE_00007	d_buzzatii	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	NA	uncertain
DMEL_CRE_00007	d_ezoana	mapped	contig_103	2308877	2309390	513	NA	0	0.000000	0.000000	no	yes	yes	d_ezoana_PEAK_00253	FBgn0023521	3965.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	d_hydei	mapped	NW_022045717.1	419969	420401	432	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	d_littoralis	mapped	JAEIGF010000591.1	24932383	24932880	497	NA	0	0.000000	0.000000	no	yes	yes	d_littoralis_PEAK_00482	FBgn0023521	3893.0	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	turnover_candidate
DMEL_CRE_00007	d_lutescens	mapped	contig_314	1073437	1074100	663	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00007	d_mercatorum	mapped	contig_3	1034571	1035024	453	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0023521|FBgn0264562	no_peak_at_locus	no_detected_CRE
