dmel_cre_id	dazt	dbif	dbir	dbun	dequ	dfor	dfun	dimm	dkik	dmir	dnas	dobs	dper	dpha	dpse	druf	dsub	dsul	dsuz	dtei	dtro	dvir	zdav	zind	ztub	d_affinis	d_arizonae	d_bipectinata	d_buzzatii	d_ezoana	d_hydei	d_littoralis	d_lutescens	d_mercatorum	d_mojavensis	d_novamexicana	d_repleta	d_serrata	d_simulans
DMEL_CRE_00053	turnover_candidate	turnover_candidate	turnover_candidate	present	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	present	turnover_candidate	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	present	turnover_candidate	present	present	turnover_candidate
DMEL_CRE_00054	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
DMEL_CRE_00055	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	uncertain	uncertain	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	uncertain	turnover_candidate	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	present
DMEL_CRE_00056	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate	uncertain	present	turnover_candidate	uncertain	present	turnover_candidate	uncertain	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	present	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	no_detected_CRE	uncertain	turnover_candidate	turnover_candidate
DMEL_CRE_00057	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	present	uncertain	turnover_candidate	turnover_candidate	uncertain	present	uncertain	uncertain	turnover_candidate	uncertain	turnover_candidate	turnover_candidate
DMEL_CRE_00058	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	present	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate
DMEL_CRE_00059	uncertain	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	present
DMEL_CRE_00060	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate	uncertain	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00061	no_detected_CRE	present	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00062	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00063	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00064	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	present
DMEL_CRE_00065	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	turnover_candidate	present	uncertain	present	turnover_candidate	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	present	present
DMEL_CRE_00066	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00067	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00068	turnover_candidate	uncertain	no_detected_CRE	turnover_candidate	turnover_candidate	uncertain	uncertain	turnover_candidate	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate
DMEL_CRE_00069	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
DMEL_CRE_00070	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	present
DMEL_CRE_00071	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00072	turnover_candidate	turnover_candidate	present	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	present	uncertain	no_detected_CRE	uncertain	present	uncertain	uncertain	present	present	turnover_candidate	uncertain	uncertain	uncertain	uncertain	present	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	present	uncertain	uncertain	uncertain	uncertain	present	turnover_candidate
DMEL_CRE_00073	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	present	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	present
DMEL_CRE_00074	no_detected_CRE	no_detected_CRE	present	present	uncertain	uncertain	uncertain	uncertain	present	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	present	no_detected_CRE	uncertain	present	present	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	present	uncertain	uncertain	uncertain	uncertain	present	present
DMEL_CRE_00075	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
DMEL_CRE_00076	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE
DMEL_CRE_00077	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	uncertain	present	turnover_candidate	uncertain	turnover_candidate	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	uncertain	no_detected_CRE	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	present
DMEL_CRE_00078	present	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	present	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	turnover_candidate
DMEL_CRE_00079	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	no_detected_CRE	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate
DMEL_CRE_00080	present	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	present	turnover_candidate	present	turnover_candidate	turnover_candidate	no_detected_CRE	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate
DMEL_CRE_00081	uncertain	uncertain	present	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate
DMEL_CRE_00082	turnover_candidate	uncertain	present	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	present	present	uncertain	present	turnover_candidate	present	uncertain	present	present	uncertain	uncertain	turnover_candidate	uncertain	uncertain	present	uncertain	present	uncertain	uncertain	turnover_candidate	uncertain	present	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	present
DMEL_CRE_00083	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	uncertain	present
DMEL_CRE_00084	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	uncertain	present	turnover_candidate	uncertain	uncertain	present	turnover_candidate	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	present
